MAINTENANCE_AGENCY_ID,CUBE_STRUCTURE_ID,NAME,CODE,DESCRIPTION,VALID_FROM,VALID_TO,VERSION
ECB,BIRD_DBT_SCRTY_WTH_UNDRLYNG_ASSTS_ELDM_1,Debt security with underlying assets,BIRD_DBT_SCRTY_WTH_UNDRLYNG_ASSTS_ELDM,A Debt security with underlying assets is a Debt security where the cash flow of the Debt security is dependent on the cash flow of the underlying assets.,2023-07-01,9999-12-31,1
ECB,BIRD_DBT_SCRTY_WTH_UNDRLYNG_ASSTS_LDM_1,Debt security with underlying assets,BIRD_DBT_SCRTY_WTH_UNDRLYNG_ASSTS_LDM,A Debt security with underlying assets is a Debt security where the cash flow of the Debt security is dependent on the cash flow of the underlying assets.,2023-07-01,9999-12-31,1
ECB,BIRD_DBT_SCRTY_WTHT_UNDRLYNG_ASSTS_ELDM_1,Debt security without underlying assets,BIRD_DBT_SCRTY_WTHT_UNDRLYNG_ASSTS_ELDM,A Debt security without underlying assets is a Debt security that is not linked to underlying assets.,2023-07-01,9999-12-31,1
ECB,BIRD_DBT_SCRTY_WTHT_UNDRLYNG_ASSTS_LDM_1,Debt security without underlying assets,BIRD_DBT_SCRTY_WTHT_UNDRLYNG_ASSTS_LDM,A Debt security without underlying assets is a Debt security that is not linked to underlying assets.,2023-07-01,9999-12-31,1
ECB,BIRD_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_ELDM_1,Default financial asset instrument individually assessed,BIRD_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_ELDM,"A Default financial asset instrument individually assessed is a Financial asset instrument individually assessed that is in default according to Regulation (EU) 575/2013, Article 178 Obligor in default.
Regulation (EU) 575/2013, Article 178 Default of an obligor:
""In the case of retail exposures, institutions may apply the definition of default laid down in points (a) and (b) of the first subparagraph at the level of an individual credit facility rather than in relation to the total obligations of a borrower."".",2023-07-01,9999-12-31,1
ECB,BIRD_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_LDM_1,Default financial asset instrument individually assessed,BIRD_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_LDM,"A Default financial asset instrument individually assessed is a Financial asset instrument individually assessed that is in default according to Regulation (EU) 575/2013, Article 178 Obligor in default.
Regulation (EU) 575/2013, Article 178 Default of an obligor:
""In the case of retail exposures, institutions may apply the definition of default laid down in points (a) and (b) of the first subparagraph at the level of an individual credit facility rather than in relation to the total obligations of a borrower."".",2023-07-01,9999-12-31,1
ECB,BIRD_DFRRD_TX_ASST_ELDM_1,Deferred tax asset,BIRD_DFRRD_TX_ASST_ELDM,A Deferred tax asset is a Tax asset according to Accounting Directive art 17(1)(f); CRR art 4(1)(106)for IFRS: IAS 1.54(o); IAS 12.5; CRR art 4(1)(106) (for for nGaap).,2023-07-01,9999-12-31,1
ECB,BIRD_DFRRD_TX_ASST_LDM_1,Deferred tax asset,BIRD_DFRRD_TX_ASST_LDM,A Deferred tax asset is a Tax asset according to Accounting Directive art 17(1)(f); CRR art 4(1)(106)for IFRS: IAS 1.54(o); IAS 12.5; CRR art 4(1)(106) (for for nGaap).,2023-07-01,9999-12-31,1
ECB,BIRD_DFRRD_TX_LBLTY_ELDM_1,Deferred tax liability,BIRD_DFRRD_TX_LBLTY_ELDM,According to IAS 1.54(o); IAS 12.5; CRR art 4(1)(108).,2023-07-01,9999-12-31,1
ECB,BIRD_DFRRD_TX_LBLTY_LDM_1,Deferred tax liability,BIRD_DFRRD_TX_LBLTY_LDM,According to IAS 1.54(o); IAS 12.5; CRR art 4(1)(108).,2023-07-01,9999-12-31,1
ECB,BIRD_DLT_SNSTVTY_ELDM_1,Delta sensitivity,BIRD_DLT_SNSTVTY_ELDM,"The linear estimate of the change in value of a financial instrument due to a movement in the value of a risk factor. The risk factor could be the price of an equity or commodity, or a change in an interest rate, credit spread or FX rate.",2023-07-01,9999-12-31,1
ECB,BIRD_DLT_SNSTVTY_LDM_1,Delta sensitivity,BIRD_DLT_SNSTVTY_LDM,"The linear estimate of the change in value of a financial instrument due to a movement in the value of a risk factor. The risk factor could be the price of an equity or commodity, or a change in an interest rate, credit spread or FX rate.",2023-07-01,9999-12-31,1
ECB,BIRD_DMND_DPST_NT_MNMM_RSRV_ELDM_1,On demand deposit not used for minimum reserve,BIRD_DMND_DPST_NT_MNMM_RSRV_ELDM,"On demand deposit not used for minimum reserve is an On demand deposit that is not used to account for the minimum reserve to keep at the central bank, at the savings bank group, or similar.",2023-07-01,9999-12-31,1
ECB,BIRD_DMND_DPST_NT_MNMM_RSRV_LDM_1,On demand deposit not used for minimum reserve,BIRD_DMND_DPST_NT_MNMM_RSRV_LDM,"On demand deposit not used for minimum reserve is an On demand deposit that is not used to account for the minimum reserve to keep at the central bank, at the savings bank group, or similar.",2023-07-01,9999-12-31,1
ECB,BIRD_DMSTC_BRNCH_ELDM_1,Domestic branch,BIRD_DMSTC_BRNCH_ELDM,Domestic branch is a Branch that is located in the same country as the Organisation of which it is a legally dependent part.,2023-07-01,9999-12-31,1
ECB,BIRD_DMSTC_BRNCH_LDM_1,Domestic branch,BIRD_DMSTC_BRNCH_LDM,Domestic branch is a Branch that is located in the same country as the Organisation of which it is a legally dependent part.,2023-07-01,9999-12-31,1
ECB,BIRD_DMSTC_INSTTTNL_UNT_ELDM_1,Domestic institutional unit,BIRD_DMSTC_INSTTTNL_UNT_ELDM,"Domestic institutional unit is an Institutional unit that is the domestic part of a credit institution is one institutional unit which consists of the headquarters and the domestic branch offices.

The headquarters and all branch offices of a credit institution which are located in the same country in which the credit institution is established are jointly referred to as the domestic part of the credit institution.",2023-07-01,9999-12-31,1
ECB,BIRD_DMSTC_INSTTTNL_UNT_LDM_1,Domestic institutional unit,BIRD_DMSTC_INSTTTNL_UNT_LDM,"Domestic institutional unit is an Institutional unit that is the domestic part of a credit institution is one institutional unit which consists of the headquarters and the domestic branch offices.

The headquarters and all branch offices of a credit institution which are located in the same country in which the credit institution is established are jointly referred to as the domestic part of the credit institution.",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_DPST_TKNG_CRPRTN_ASSGNMNT_ELDM_1,Deposit Deposit taking corporation assignment,BIRD_DPST_DPST_TKNG_CRPRTN_ASSGNMNT_ELDM,A Deposit Deposit taking corporation assignment is the combination of a Deposit and a Deposit taking corporation that indicates which Deposit is provided by which Deposit taking corporation.,2023-07-01,9999-12-31,1
ECB,BIRD_DPST_DPST_TKNG_CRPRTN_ASSGNMNT_LDM_1,Deposit Deposit taking corporation assignment,BIRD_DPST_DPST_TKNG_CRPRTN_ASSGNMNT_LDM,A Deposit Deposit taking corporation assignment is the combination of a Deposit and a Deposit taking corporation that indicates which Deposit is provided by which Deposit taking corporation.,2023-07-01,9999-12-31,1
ECB,BIRD_DPST_DPSTR_ASSGNMNT_ELDM_1,Deposit Depositor assignment,BIRD_DPST_DPSTR_ASSGNMNT_ELDM,A Deposit Depositor assignment is the combination of a Deposit and a Depositor that indicates which Deposit is assigned to which Depositor.,2023-07-01,9999-12-31,1
ECB,BIRD_DPST_DPSTR_ASSGNMNT_LDM_1,Deposit Depositor assignment,BIRD_DPST_DPSTR_ASSGNMNT_LDM,A Deposit Depositor assignment is the combination of a Deposit and a Depositor that indicates which Deposit is assigned to which Depositor.,2023-07-01,9999-12-31,1
ECB,BIRD_DPST_ELDM_1,Deposit,BIRD_DPST_ELDM,"A Deposit is a Loan (excluding Reverse repurchase agreement) fulfilling the definition of Regulation (EU) 549/2013, 5.79 (amended, see remark):
Definition: deposits are standardised, non-negotiable contracts with the public at large and allowing the placement and the later withdrawal of the principal amount by the creditor. Deposits usually involve the debtor giving back the full principal amount to the investor.

Remark: the original definition includes ""offered by deposit-taking corporations and, in some cases, by central government as debtors"" which was removed because of the dependency on the involved Party.",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_LDM_1,Deposit,BIRD_DPST_LDM,"A Deposit is a Loan (excluding Reverse repurchase agreement) fulfilling the definition of Regulation (EU) 549/2013, 5.79 (amended, see remark):
Definition: deposits are standardised, non-negotiable contracts with the public at large and allowing the placement and the later withdrawal of the principal amount by the creditor. Deposits usually involve the debtor giving back the full principal amount to the investor.

Remark: the original definition includes ""offered by deposit-taking corporations and, in some cases, by central government as debtors"" which was removed because of the dependency on the involved Party.",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_RDMBL_NTC_ELDM_1,Deposit redeemable at notice,BIRD_DPST_RDMBL_NTC_ELDM,"A Deposits redeemable at notice is an Other deposit fulfilling the definition of Regulation (EU) 1071/2013, Annex 2, Part 2 Definitions of instrument categories, Table Instrument categories, 9.3 Deposits redeemable at notice:
Non-transferable deposits without any agreed maturity which cannot be converted into currency without a period of prior notice; before the expiry the conversion into currency is not possible or possible only with a penalty. They include deposits which, although perhaps legally withdrawable on demand, would be subject to penalties and restrictions according to national practice (classified in the maturity band ‘up to and including three months’), and investment accounts without period of notice or agreed maturity, but which contain restrictive drawing provisions (classified in the maturity band ‘over three months’)",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_RDMBL_NTC_LDM_1,Deposit redeemable at notice,BIRD_DPST_RDMBL_NTC_LDM,"A Deposits redeemable at notice is an Other deposit fulfilling the definition of Regulation (EU) 1071/2013, Annex 2, Part 2 Definitions of instrument categories, Table Instrument categories, 9.3 Deposits redeemable at notice:
Non-transferable deposits without any agreed maturity which cannot be converted into currency without a period of prior notice; before the expiry the conversion into currency is not possible or possible only with a penalty. They include deposits which, although perhaps legally withdrawable on demand, would be subject to penalties and restrictions according to national practice (classified in the maturity band ‘up to and including three months’), and investment accounts without period of notice or agreed maturity, but which contain restrictive drawing provisions (classified in the maturity band ‘over three months’)",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_TKNG_CRPRTN_ELDM_1,Deposit taking corporation,BIRD_DPST_TKNG_CRPRTN_ELDM,"Regulation (EU) No 549/2013, 2.75
Deposit-taking corporations except the central bank (S.122) 2.75 
Definition: the deposit-taking corporations except the central bank subsector (S.122) includes all financial corporations and quasi-corporations, except those classified in the central bank and in the MMF subsectors, which are principally engaged in financial intermediation and whose business is to receive deposits and/or close substitutes for deposits from institutional units, hence not only from MFIs, and, for their own account, to grant loans and/or to make investments in securities. 
2.76 Deposit-taking corporations except the central bank cannot be described simply as 'banks', because they may include some financial corporations which do not call themselves banks, or some financial corporations which are not permitted to do so in some countries, while some other financial corporations describing themselves as banks may not in fact be deposit-taking corporations. The following financial intermediaries are classified in sub- sector S.122: 
(a) commercial banks, 'universal' banks, 'all-purpose' banks; 
(b) savings banks (including trustee savings banks and savings banks and loan associations); 
(c) post office giro institutions, post banks, giro banks; 
(d) rural credit banks, agricultural credit banks; 
(e) cooperative credit banks, credit unions; 
(f) specialised banks (e.g. merchant banks, issuing houses, private banks); and 
(g) electronic money institutions principally engaged in financial intermediation. 
2.77 The following financial intermediaries are classified in subsector S.122 where it is their business to receive repayable funds from the public, whether in the form of deposits or in other forms such as the continuing issue of long-term debt securities: 
(a) corporations engaged in granting mortgages (including building societies, mortgage banks and mortgage credit institutions); 
(b) municipal credit institutions. 
Otherwise, financial intermediaries are classified in subsector S.124. 
2.78 Subsector S.122 does not include: 
(a) head offices which oversee and manage other units of a group consisting predominantly of deposit-taking corporations except the central bank, but which are not deposit-taking corporations. Such head offices are classified in subsector S.126;
(b) non-profit institutions recognised as independent legal entities serving deposit-taking corporations, but not engaged in financial intermediation. They are classified in subsector S.126; and 
(c) electronic money institutions not principally engaged in financial intermediation",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_TKNG_CRPRTN_LDM_1,Deposit taking corporation,BIRD_DPST_TKNG_CRPRTN_LDM,"Regulation (EU) No 549/2013, 2.75
Deposit-taking corporations except the central bank (S.122) 2.75 
Definition: the deposit-taking corporations except the central bank subsector (S.122) includes all financial corporations and quasi-corporations, except those classified in the central bank and in the MMF subsectors, which are principally engaged in financial intermediation and whose business is to receive deposits and/or close substitutes for deposits from institutional units, hence not only from MFIs, and, for their own account, to grant loans and/or to make investments in securities. 
2.76 Deposit-taking corporations except the central bank cannot be described simply as 'banks', because they may include some financial corporations which do not call themselves banks, or some financial corporations which are not permitted to do so in some countries, while some other financial corporations describing themselves as banks may not in fact be deposit-taking corporations. The following financial intermediaries are classified in sub- sector S.122: 
(a) commercial banks, 'universal' banks, 'all-purpose' banks; 
(b) savings banks (including trustee savings banks and savings banks and loan associations); 
(c) post office giro institutions, post banks, giro banks; 
(d) rural credit banks, agricultural credit banks; 
(e) cooperative credit banks, credit unions; 
(f) specialised banks (e.g. merchant banks, issuing houses, private banks); and 
(g) electronic money institutions principally engaged in financial intermediation. 
2.77 The following financial intermediaries are classified in subsector S.122 where it is their business to receive repayable funds from the public, whether in the form of deposits or in other forms such as the continuing issue of long-term debt securities: 
(a) corporations engaged in granting mortgages (including building societies, mortgage banks and mortgage credit institutions); 
(b) municipal credit institutions. 
Otherwise, financial intermediaries are classified in subsector S.124. 
2.78 Subsector S.122 does not include: 
(a) head offices which oversee and manage other units of a group consisting predominantly of deposit-taking corporations except the central bank, but which are not deposit-taking corporations. Such head offices are classified in subsector S.126;
(b) non-profit institutions recognised as independent legal entities serving deposit-taking corporations, but not engaged in financial intermediation. They are classified in subsector S.126; and 
(c) electronic money institutions not principally engaged in financial intermediation",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_WTH_AGRD_MTRTY_ELDM_1,Deposit with agreed maturity,BIRD_DPST_WTH_AGRD_MTRTY_ELDM,"A Deposit with agreed maturity is an Other deposit fulfilling the definition of Regulation (EU) 1071/2013, annex 2, Part 2 Definitions of instrument categories, Table Instrument categories, 9.2. Deposits with agreed maturity:
Non-transferable deposits which cannot be converted into currency before an agreed fixed term or that can only be converted into currency before that agreed term provided that the holder is charged some kind of penalty. This item also includes administratively regulated savings deposits where the maturity related criterion is not relevant; these should be classified in the maturity band ‘over two years’. Financial products with roll-over provisions must be classified according to the earliest maturity. Although deposits with agreed maturity may feature the possibility of earlier redemption after prior notification, or may be redeemable on demand subject to certain penalties, these features are not considered to be relevant for classification purposes.",2023-07-01,9999-12-31,1
ECB,BIRD_DPST_WTH_AGRD_MTRTY_LDM_1,Deposit with agreed maturity,BIRD_DPST_WTH_AGRD_MTRTY_LDM,"A Deposit with agreed maturity is an Other deposit fulfilling the definition of Regulation (EU) 1071/2013, annex 2, Part 2 Definitions of instrument categories, Table Instrument categories, 9.2. Deposits with agreed maturity:
Non-transferable deposits which cannot be converted into currency before an agreed fixed term or that can only be converted into currency before that agreed term provided that the holder is charged some kind of penalty. This item also includes administratively regulated savings deposits where the maturity related criterion is not relevant; these should be classified in the maturity band ‘over two years’. Financial products with roll-over provisions must be classified according to the earliest maturity. Although deposits with agreed maturity may feature the possibility of earlier redemption after prior notification, or may be redeemable on demand subject to certain penalties, these features are not considered to be relevant for classification purposes.",2023-07-01,9999-12-31,1
ECB,BIRD_DPSTR_ELDM_1,Depositor,BIRD_DPSTR_ELDM,A Depositor is a Party role where the Party is depositing a certain amount of money at a Deposit taking corporation.,2023-07-01,9999-12-31,1
ECB,BIRD_DPSTR_LDM_1,Depositor,BIRD_DPSTR_LDM,A Depositor is a Party role where the Party is depositing a certain amount of money at a Deposit taking corporation.,2023-07-01,9999-12-31,1
ECB,BIRD_DSCRNT_EXCSS_SPRD_ELDM_1,Discount or excess spread,BIRD_DSCRNT_EXCSS_SPRD_ELDM,,2023-07-01,9999-12-31,1
ECB,BIRD_DSCRNT_EXCSS_SPRD_LDM_1,Discount or excess spread,BIRD_DSCRNT_EXCSS_SPRD_LDM,,2023-07-01,9999-12-31,1
ECB,BIRD_ECB_ELDM_1,European Central Bank,BIRD_ECB_ELDM,European Central Bank is a Central Bank that is the central bank of the European Union countries which have adopted the Euro as their currency. The ECB is an official EU institution at the heart of the Eurosystem and the Single Supervisory Mechanism.,2023-07-01,9999-12-31,1
ECB,BIRD_ECB_LDM_1,European Central Bank,BIRD_ECB_LDM,European Central Bank is a Central Bank that is the central bank of the European Union countries which have adopted the Euro as their currency. The ECB is an official EU institution at the heart of the Eurosystem and the Single Supervisory Mechanism.,2023-07-01,9999-12-31,1
ECB,BIRD_EMPLY_BNFT_ELDM_1,Employee benefit,BIRD_EMPLY_BNFT_ELDM,,2023-07-01,9999-12-31,1
ECB,BIRD_EMPLY_BNFT_LDM_1,Employee benefit,BIRD_EMPLY_BNFT_LDM,,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_GRP_RL_ELDM_1,Entity group role,BIRD_ENTTY_GRP_RL_ELDM,Entity group role is an Entity role that is applicable to a group of legal entities.,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_GRP_RL_LDM_1,Entity group role,BIRD_ENTTY_GRP_RL_LDM,Entity group role is an Entity role that is applicable to a group of legal entities.,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_RL_EIL_1,Entity role,BIRD_ENTTY_RL_EIL,An Entity role is a role a Party (or a subtype of Party) may act in.,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_RL_ELDM_1,Entity role,BIRD_ENTTY_RL_ELDM,An Entity role is a role a Party (or a subtype of Party) may act in.,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_RL_IL_1,Entity role,BIRD_ENTTY_RL_IL,An Entity role is a role a Party (or a subtype of Party) may act in.,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_RL_LDM_1,Entity role,BIRD_ENTTY_RL_LDM,An Entity role is a role a Party (or a subtype of Party) may act in.,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_TRNSCTN_RL_ELDM_1,Entity transaction role,BIRD_ENTTY_TRNSCTN_RL_ELDM,Entity transaction role is an Entity role where the role is specific to a transaction of the entity.,2023-07-01,9999-12-31,1
ECB,BIRD_ENTTY_TRNSCTN_RL_LDM_1,Entity transaction role,BIRD_ENTTY_TRNSCTN_RL_LDM,Entity transaction role is an Entity role where the role is specific to a transaction of the entity.,2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_LG_ELDM_1,Equity instrument leg,BIRD_EQT_INSTRMNT_LG_ELDM,Equity instrument leg is a Transferred asset leg where the transferred asset is a Equity instrument that is not a security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_LG_EQT_INSTRMNT_NT_SCRT_ASSGNMNT_ELDM_1,Equity instrument leg Equity instrument that is not a security assignment,BIRD_EQT_INSTRMNT_LG_EQT_INSTRMNT_NT_SCRT_ASSGNMNT_ELDM,"Equity instrument leg Equity instrument that is not a security assignment is a Transferred asset leg Instrument assigment that is the combination of Equity instrument leg and Equity instrument that is not a security, that indicates which Equity instrument that is not a security is assigned to which Equity instrument leg.",2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_LG_EQT_INSTRMNT_NT_SCRT_ASSGNMNT_LDM_1,Equity instrument leg Equity instrument that is not a security assignment,BIRD_EQT_INSTRMNT_LG_EQT_INSTRMNT_NT_SCRT_ASSGNMNT_LDM,"Equity instrument leg Equity instrument that is not a security assignment is a Transferred asset leg Instrument assigment that is the combination of Equity instrument leg and Equity instrument that is not a security, that indicates which Equity instrument that is not a security is assigned to which Equity instrument leg.",2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_LG_LDM_1,Equity instrument leg,BIRD_EQT_INSTRMNT_LG_LDM,Equity instrument leg is a Transferred asset leg where the transferred asset is a Equity instrument that is not a security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_NT_SCRT_ELDM_1,Equity instrument that is not a security,BIRD_EQT_INSTRMNT_NT_SCRT_ELDM,"An Equity instrument that is not a security is an Instrument that is an Equity instrument (according to Annex V, Part 2.16) that is not an Equity security.

IFRS 2.16:
Under IFRS, equity instruments that are financial instruments shall include those contracts under the scope of IAS 32. 

IAS 32:
An equity instrument is any contract that evidences a residual interest in the assets of an entity after deducting all of its liabilities.",2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_EIL_1,Equity instrument that is not a security as a hedge,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_EIL,Loan (excluding repurchase agreement) and advance as a hedge is a Loan (excluding repurchase agreement) and advance role where the Loan (excluding repurchase agreement) and advance instrument acts as a non-derivative hedge.,2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_ELDM_1,Equity instrument that is not a security as a hedge,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_ELDM,Loan (excluding repurchase agreement) and advance as a hedge is a Loan (excluding repurchase agreement) and advance role where the Loan (excluding repurchase agreement) and advance instrument acts as a non-derivative hedge.,2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_IL_1,Equity instrument that is not a security as a hedge,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_IL,Loan (excluding repurchase agreement) and advance as a hedge is a Loan (excluding repurchase agreement) and advance role where the Loan (excluding repurchase agreement) and advance instrument acts as a non-derivative hedge.,2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_LDM_1,Equity instrument that is not a security as a hedge,BIRD_EQT_INSTRMNT_NT_SCRT_HDG_LDM,Loan (excluding repurchase agreement) and advance as a hedge is a Loan (excluding repurchase agreement) and advance role where the Loan (excluding repurchase agreement) and advance instrument acts as a non-derivative hedge.,2023-07-01,9999-12-31,1
ECB,BIRD_EQT_INSTRMNT_NT_SCRT_LDM_1,Equity instrument that is not a security,BIRD_EQT_INSTRMNT_NT_SCRT_LDM,"An Equity instrument that is not a security is an Instrument that is an Equity instrument (according to Annex V, Part 2.16) that is not an Equity security.

IFRS 2.16:
Under IFRS, equity instruments that are financial instruments shall include those contracts under the scope of IAS 32. 

IAS 32:
An equity instrument is any contract that evidences a residual interest in the assets of an entity after deducting all of its liabilities.",2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_ELDM_1,Equity or fund security borrowing and lending transaction component,BIRD_EQTY_FND_SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_ELDM,A Equity or Fund security borrowing and lending transaction component is a Security borrowing and lending transaction component where the Security is an Equity or Fund security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_LDM_1,Equity or fund security borrowing and lending transaction component,BIRD_EQTY_FND_SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_LDM,A Equity or Fund security borrowing and lending transaction component is a Security borrowing and lending transaction component where the Security is an Equity or Fund security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_ELDM_1,Equity and fund security,BIRD_EQTY_FND_SCRTY_ELDM,An Equity and fund security is a Security attesting the ownership of stocks.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_LDM_1,Equity and fund security,BIRD_EQTY_FND_SCRTY_LDM,An Equity and fund security is a Security attesting the ownership of stocks.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_PSTN_HDGD_OTC_DRVTV_ELDM_1,Equity or fund security position hedged by Over the counter (OTC) derivative,BIRD_EQTY_FND_SCRTY_PSTN_HDGD_OTC_DRVTV_ELDM,A Equity or fund security postioin hedged by Over the counter (OTC) derivative is a Security postioin hedged by Over the counter (OTC) derivative where the Security is an Equity or fund security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_PSTN_HDGD_OTC_DRVTV_LDM_1,Equity or fund security position hedged by Over the counter (OTC) derivative,BIRD_EQTY_FND_SCRTY_PSTN_HDGD_OTC_DRVTV_LDM,A Equity or fund security postioin hedged by Over the counter (OTC) derivative is a Security postioin hedged by Over the counter (OTC) derivative where the Security is an Equity or fund security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_SCRTY_RPRCHS_AGRMNT_CMPNNT_ASSGNMNT_ELDM_1,Equity or fund security Security repurchase agreement component assignment,BIRD_EQTY_FND_SCRTY_SCRTY_RPRCHS_AGRMNT_CMPNNT_ASSGNMNT_ELDM,A Equity or Fund security Security repurchase agreement component assignment is a Security Security repurchase agreement component assignment where the Security is either an Equity or a Fund security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_FND_SCRTY_SCRTY_RPRCHS_AGRMNT_CMPNNT_ASSGNMNT_LDM_1,Equity or fund security Security repurchase agreement component assignment,BIRD_EQTY_FND_SCRTY_SCRTY_RPRCHS_AGRMNT_CMPNNT_ASSGNMNT_LDM,A Equity or Fund security Security repurchase agreement component assignment is a Security Security repurchase agreement component assignment where the Security is either an Equity or a Fund security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_INSTRMNT_NT_SCRTY_INVSTR_ASSGNMNT_ELDM_1,Equity instrument that is not a security Investor assignment,BIRD_EQTY_INSTRMNT_NT_SCRTY_INVSTR_ASSGNMNT_ELDM,An Equity instrument that is not a security Investor assignment is the combination of an Equity instrument that is not a security and an Investor that indicates which Investor invested in which Equity instrument that is not a security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_INSTRMNT_NT_SCRTY_INVSTR_ASSGNMNT_LDM_1,Equity instrument that is not a security Investor assignment,BIRD_EQTY_INSTRMNT_NT_SCRTY_INVSTR_ASSGNMNT_LDM,An Equity instrument that is not a security Investor assignment is the combination of an Equity instrument that is not a security and an Investor that indicates which Investor invested in which Equity instrument that is not a security.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_INSTRMNT_NT_SCRTY_ISSR_ASSGNMNT_ELDM_1,Equity instrument that is not a security Issuer assignment,BIRD_EQTY_INSTRMNT_NT_SCRTY_ISSR_ASSGNMNT_ELDM,An Equity instrument that is not a security Issuer assignment is an Instrument Entity role assignment where the Instrument is an Equity instrument that is not a security and the Entity role is Issuer.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_INSTRMNT_NT_SCRTY_ISSR_ASSGNMNT_LDM_1,Equity instrument that is not a security Issuer assignment,BIRD_EQTY_INSTRMNT_NT_SCRTY_ISSR_ASSGNMNT_LDM,An Equity instrument that is not a security Issuer assignment is an Instrument Entity role assignment where the Instrument is an Equity instrument that is not a security and the Entity role is Issuer.,2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_RSK_FCTR_ELDM_1,Equity risk factor for standardised approach,BIRD_EQTY_RSK_FCTR_ELDM,"(1)	
Delta equity: the equity delta risk factors are:

(a)	
all the equity spot prices; and

(b)	
all the equity repurchase agreement rates (equity repo rates).

(2)	
Vega equity:

(a)	
The equity vega risk factors are the implied volatilities of options that reference the equity spot prices as underlyings as defined along one dimension, the maturity of the option. This is defined as the implied volatility of the option as mapped to one or several of the following maturity tenors: 0.5 years, 1 year, 3 years, 5 years and 10 years.

(b)	
There is no vega risk capital requirement for equity repo rates.

(3)	
Curvature equity:

(a)	
The equity curvature risk factors are all the equity spot prices.

(b)	
There is no curvature risk capital requirement for equity repo rates.",2023-07-01,9999-12-31,1
ECB,BIRD_EQTY_RSK_FCTR_LDM_1,Equity risk factor for standardised approach,BIRD_EQTY_RSK_FCTR_LDM,"(1)	
Delta equity: the equity delta risk factors are:

(a)	
all the equity spot prices; and

(b)	
all the equity repurchase agreement rates (equity repo rates).

(2)	
Vega equity:

(a)	
The equity vega risk factors are the implied volatilities of options that reference the equity spot prices as underlyings as defined along one dimension, the maturity of the option. This is defined as the implied volatility of the option as mapped to one or several of the following maturity tenors: 0.5 years, 1 year, 3 years, 5 years and 10 years.

(b)	
There is no vega risk capital requirement for equity repo rates.

(3)	
Curvature equity:

(a)	
The equity curvature risk factors are all the equity spot prices.

(b)	
There is no curvature risk capital requirement for equity repo rates.",2023-07-01,9999-12-31,1
