AXIS_ORDINATE_ID,IS_ABSTRACT_HEADER,CODE,ORDER,LEVEL,PATH,AXIS_ID,PARENT_AXIS_ORDINATE_ID,NAME,DESCRIPTION
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0320,,0320,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0290.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0320.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Organized market options,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0330,,0330,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0290.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0330.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Organized market other,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0340,,0340,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0340.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Foreign exchange,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0350,,0350,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0340.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0350.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,OTC options,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0360,,0360,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0340.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0360.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,OTC other,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0370,,0370,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0340.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0370.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Organized market options,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0380,,0380,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0340.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0380.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Organized market other,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0390,,0390,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0390.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Credit,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0400,,0400,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0390.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0400.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Credit default swap,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0410,,0410,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0390.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0410.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Credit spread option,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0420,,0420,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0390.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0420.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Total return swap,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0430,,0430,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0390.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0430.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Other,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0440,,0440,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0440.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Commodity,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0450,,0450,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0450.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Other,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0460,,0460,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0460.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Cash flow hedges,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0470,,0470,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0470.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Hedge of net investments in a foreign operation,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0480,,0480,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0480.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Portfolio fair value hedges of interest rate risk,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0490,,0490,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0490.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Portfolio cash flow hedges of interest rate risk,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0500,,0500,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0500.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,Derivatives-Hedge accounting,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0510,,0510,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0500.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0510.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,OTC - credit institutions,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0520,,0520,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0500.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0520.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,OTC - other financial corporations,
FINREP_REF_F_11_01_REF_FINREP 3_0_2_0530,,0530,,,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0500.,FINREP_REF_F_11.01_REF_FINREP 3.0_2_0530.,FINREP_REF_F_11_01_REF_FINREP 3_0_2,,OTC - rest,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0003,,0003,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0003.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Carrying amount,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0005,,0005,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0003.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0005.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Assets,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0006,,0006,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0003.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0005.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0006.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,of which: assets carried at amortised cost / LOCOM,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0007,,0007,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0003.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0007.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Liabilities,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0008,,0008,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0003.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0007.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0008.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,of which: liabilities carried at amortised cost / LOCOM,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0009,,0009,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0009.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Notional amount,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0010,,0010,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0009.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0010.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Total hedging,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0011,,0011,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0009.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0010.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0011.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,of which: derivatives carried at amortised cost / LOCOM,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0020,,0020,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0009.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0020.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Of which: sold,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0021,,0021,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0009.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0020.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0021.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,of which: derivatives carried at amortised cost / LOCOM,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0029,,0029,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0029.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Fair value,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0030,,0030,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0029.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0030.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Positive value,
FINREP_REF_F_11_02_REF_FINREP 3_0_1_0040,,0040,,,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0029.,FINREP_REF_F_11.02_REF_FINREP 3.0_1_0040.,FINREP_REF_F_11_02_REF_FINREP 3_0_1,,Negative value,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0010,,0010,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Interest rate,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0020,,0020,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0020.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC options,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0030,,0030,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0030.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0040,,0040,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0040.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Organized market options,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0050,,0050,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0050.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Organized market other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0060,,0060,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0060.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Equity,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0070,,0070,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0060.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0070.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC options,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0080,,0080,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0060.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0080.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0090,,0090,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0060.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0090.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Organized market options,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0100,,0100,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0060.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0100.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Organized market other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0110,,0110,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0110.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Foreign exchange,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0120,,0120,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0110.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0120.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC options,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0130,,0130,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0110.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0130.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0140,,0140,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0110.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0140.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Organized market options,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0150,,0150,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0110.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0150.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Organized market other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0160,,0160,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0160.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Credit,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0170,,0170,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0160.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0170.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Credit default swap,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0180,,0180,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0160.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0180.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Credit spread option,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0190,,0190,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0160.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0190.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Total return swap,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0200,,0200,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0160.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0200.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0210,,0210,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0210.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Commodity,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0220,,0220,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0220.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Other,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0230,,0230,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,Derivatives - Hedge Accounting,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0231,,0231,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0231.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,of which: fair value hedges,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0232,,0232,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0232.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,of which: cash flow hedges,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0233,,0233,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0233.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,of which: cost-price hedges,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0234,,0234,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0234.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,of which: hedge in net investments in a foreign operation,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0235,,0235,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0235.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,of which: portfolio fair value hedges of interest rate risk,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0236,,0236,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0236.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,of which: portfolio cash flow hedges of interest rate risk,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0240,,0240,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0240.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC - credit institutions,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0250,,0250,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0250.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC - other financial corporations,
FINREP_REF_F_11_02_REF_FINREP 3_0_2_0260,,0260,,,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0230.,FINREP_REF_F_11.02_REF_FINREP 3.0_2_0260.,FINREP_REF_F_11_02_REF_FINREP 3_0_2,,OTC - rest,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_2_0010,,0010,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_2,,Carrying amount,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0010,,0010,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,Non-derivative financial assets,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0020,,0020,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0020.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,of which: Trading financial assets,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0030,,0030,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0030.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,of which: Non-trading non-derivative financial assets measured at fair value through profit or loss,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0040,,0040,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0040.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,of which: Non-trading non-derivative financial assets measured at fair value to equity,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0050,,0050,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0050.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,of which: Other non-trading non-derivative financial assets,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0060,,0060,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0060.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,Non-derivative financial liabilities,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0070,,0070,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0060.,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0070.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,of which: Trading financial liabilities,
FINREP_REF_F_11_03_1_REF_FINREP 3_0_3_0080,,0080,,,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0060.,FINREP_REF_F_11.03.1_REF_FINREP 3.0_3_0080.,FINREP_REF_F_11_03_1_REF_FINREP 3_0_3,,of which: Non-trading non-derivative financial liabilities measured at a cost-based method,
FINREP_REF_F_11_03_REF_FINREP 3_0_2_0009,,0009,,,FINREP_REF_F_11.03_REF_FINREP 3.0_2_0009.,FINREP_REF_F_11_03_REF_FINREP 3_0_2,,Carrying amount,
FINREP_REF_F_11_03_REF_FINREP 3_0_2_0010,,0010,,,FINREP_REF_F_11.03_REF_FINREP 3.0_2_0009.,FINREP_REF_F_11.03_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11_03_REF_FINREP 3_0_2,,Fair value hedge,
FINREP_REF_F_11_03_REF_FINREP 3_0_2_0020,,0020,,,FINREP_REF_F_11.03_REF_FINREP 3.0_2_0009.,FINREP_REF_F_11.03_REF_FINREP 3.0_2_0020.,FINREP_REF_F_11_03_REF_FINREP 3_0_2,,Cash flow hedge,
FINREP_REF_F_11_03_REF_FINREP 3_0_2_0030,,0030,,,FINREP_REF_F_11.03_REF_FINREP 3.0_2_0009.,FINREP_REF_F_11.03_REF_FINREP 3.0_2_0030.,FINREP_REF_F_11_03_REF_FINREP 3_0_2,,Hedge of net investment in a foreign operation,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0010,,0010,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,Non-derivative financial assets,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0020,,0020,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0020.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,of which: held for trading instruments,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0030,,0030,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0030.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,of which: non-trading instruments mandatorily at fair value,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0040,,0040,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0040.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,of which: instruments under the fair value option,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0050,,0050,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0050.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,Non-derivative financial liabilities,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0060,,0060,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0050.,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0060.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,Financial liabilities held for trading,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0070,,0070,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0050.,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0070.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,Financial liabilities designated at fair value through profit or loss,
FINREP_REF_F_11_03_REF_FINREP 3_0_3_0080,,0080,,,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0050.,FINREP_REF_F_11.03_REF_FINREP 3.0_3_0080.,FINREP_REF_F_11_03_REF_FINREP 3_0_3,,Financial liabilities at amortised cost,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0009,,0009,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0009.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Micro-hedges,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0010,,0010,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0009.,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0010.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Carrying amount,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0019,,0019,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0019.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Micro-hedges - Net position hedge,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0020,,0020,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0019.,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0020.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Assets or liabilities included in hedge of a net position (before netting),
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0029,,0029,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0029.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Hedge adjustments on micro-hedges,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0030,,0030,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0029.,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0030.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Hedge adjustments included in the carrying amount of assets/liabilities,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0040,,0040,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0029.,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0040.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Remaining adjustments for discontinued micro hedges including hedges of net positions,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0049,,0049,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0049.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Macro hedges,
FINREP_REF_F_11_04_REF_FINREP 3_0_2_0050,,0050,,,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0049.,FINREP_REF_F_11.04_REF_FINREP 3.0_2_0050.,FINREP_REF_F_11_04_REF_FINREP 3_0_2,,Hedged items in portfolio hedge of interest rate risk,
FINREP_REF_F_11_04_REF_FINREP 3_0_3_0009,,0009,,,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0009.,FINREP_REF_F_11_04_REF_FINREP 3_0_3,,ASSETS,
FINREP_REF_F_11_04_REF_FINREP 3_0_3_0010,,0010,,,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0009.,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11_04_REF_FINREP 3_0_3,,Financial assets measured at fair value through other comprehensive income,
FINREP_REF_F_11_04_REF_FINREP 3_0_3_0020,,0020,,,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0009.,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0020.,FINREP_REF_F_11_04_REF_FINREP 3_0_3,,Interest rate,
FINREP_REF_F_11_04_REF_FINREP 3_0_3_0030,,0030,,,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0009.,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0030.,FINREP_REF_F_11_04_REF_FINREP 3_0_3,,Equity,
FINREP_REF_F_11_04_REF_FINREP 3_0_3_0040,,0040,,,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0009.,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0010.,FINREP_REF_F_11.04_REF_FINREP 3.0_3_0040.,FINREP_REF_F_11_04_REF_FINREP 3_0_3,,Foreign exchange and gold,
